,username,created_at,cleaned_text
6054,lego_group,2023-09-18T11:47:33.000Z,even brick separator able separate brave masterbuilder love building set
6055,lego_group,2023-09-18T14:00:57.000Z,heard unlock endless family inside insider family ultimate build goal wbrag
6056,lego_group,2023-09-19T07:00:55.000Z,believe ghost caught action ahsoka disney
6057,lego_group,2023-09-19T07:32:11.000Z,better relive memory rebuilding classic send brick detective help find instruction need
6058,lego_group,2023-09-19T10:00:39.000Z,want join hera crew
6059,lego_group,2023-09-19T10:23:52.000Z,experience want fan already please reach take closer look order back soon possible
6060,lego_group,2023-09-19T10:52:59.000Z,stealthy vessel take next
6061,lego_group,2023-09-19T11:00:53.000Z,fan hear feel like looong away official ninjago dragon rising part poster keep going
6062,lego_group,2023-09-19T13:16:09.000Z,check chill newest addition winter village collection icon alpine lodge xdse
6063,lego_group,2023-09-19T14:15:43.000Z,thinking roman empire you…
6064,lego_group,2023-09-19T14:22:05.000Z,roman meme built
6065,lego_group,2023-09-19T17:00:54.000Z,beige flag click brick hear sweet snapping sound
6066,lego_group,2023-09-20T07:03:21.000Z,sound like please send brick detective take closer look
6067,lego_group,2023-09-20T07:18:21.000Z,home brick awaits
6068,lego_group,2023-09-20T09:45:01.000Z,spot brick buddy life
6069,lego_group,2023-09-20T11:00:52.000Z,struggle real qpjz
6070,lego_group,2023-09-20T11:18:07.000Z,eternal brick
6071,lego_group,2023-09-20T14:38:35.000Z,defender watch couple brick sleeve
6072,lego_group,2023-09-20T18:07:07.000Z,exciting flight ever catch
6073,lego_group,2023-09-20T18:13:13.000Z,snoot drooped
6074,lego_group,2023-09-20T19:09:50.000Z,minifigures talk thing
6075,lego_group,2023-09-20T21:30:53.000Z,take practice reach heylevel volume
6077,lego_group,2023-09-21T09:30:31.000Z,improvising great make request missing piece finish build
6078,lego_group,2023-09-21T09:31:53.000Z,love cool gift keep eye peeled site zefn promotion
6079,lego_group,2023-09-21T12:12:04.000Z,love team building brick building
6080,lego_group,2023-09-21T14:01:08.000Z,waking soon discover newest super mario emerging pipeline yiwu
6081,lego_group,2023-09-21T17:01:00.000Z,take break scrolling stop smell rose ehttoc
6082,lego_group,2023-09-21T19:00:58.000Z,favorite focus form full stream watch listen find flow
6083,lego_group,2023-09-21T19:14:20.000Z,music ear
6084,lego_group,2023-09-21T19:17:42.000Z,perfect build
6085,lego_group,2023-09-21T20:00:52.000Z,idea friend someone find brick need second less​
6086,lego_group,2023-09-21T20:13:35.000Z,dare grab stapler
6087,lego_group,2023-09-21T20:35:35.000Z,pipe dream
6088,lego_group,2023-09-21T21:18:00.000Z,friend hero
6089,lego_group,2023-09-22T13:28:46.000Z,superpower play feline
6090,lego_group,2023-09-22T13:54:14.000Z,itll ready chomp oopsjump action
6091,lego_group,2023-09-22T14:11:52.000Z,future awesome
6092,lego_group,2023-09-22T14:24:52.000Z,keep brick signal
6093,lego_group,2023-09-22T15:51:19.000Z,built frame frame brick brick
6094,lego_group,2023-09-22T16:14:14.000Z,moved tear rose
6095,lego_group,2023-09-22T19:23:01.000Z,soon season change
6096,lego_group,2023-09-22T19:30:35.000Z,gourd thinking
6097,lego_group,2023-09-22T19:32:15.000Z,sorry hear experience send call directly investigate
6098,lego_group,2023-09-22T19:53:48.000Z,happening everybody stay calm head request free replacement sent directly
6099,lego_group,2023-09-22T20:01:32.000Z,cozy practical name game
6100,lego_group,2023-09-22T20:14:05.000Z,exactly sweater perfect tightknit gaming community
6101,lego_group,2023-09-23T06:31:17.000Z,power play limit
6102,lego_group,2023-09-23T11:01:27.000Z,great belongs gallery created poster inspired play squad link watch film vnqo
6103,lego_group,2023-09-23T11:35:40.000Z,unlikely charming getting ready cruise street
6104,lego_group,2023-09-23T18:22:33.000Z,many
6105,lego_group,2023-09-23T18:25:33.000Z,hand best compliment best fan
6106,lego_group,2023-09-24T10:30:11.000Z,need take closer look send brick expert follow
6107,lego_group,2023-09-24T12:05:37.000Z,awesome play word
6108,lego_group,2023-09-24T14:00:56.000Z,come trouble… feast eye chase galactic proportion inspired world star war ahsoka lpsrj
6109,lego_group,2023-09-24T14:29:42.000Z,shopping spree inner child
6110,lego_group,2023-09-25T07:51:45.000Z,certainly experience want willing share detail please send brick expert investigate
6111,lego_group,2023-09-25T08:00:52.000Z,subtle thing folk know bricktacular clicked build built stunning piece idea aframe cabin
6112,lego_group,2023-09-25T09:19:36.000Z,bricktastic
6113,lego_group,2023-09-25T09:34:10.000Z,like kestis best building companion
6114,lego_group,2023-09-25T09:46:52.000Z,snot expecting
6115,lego_group,2023-09-25T10:05:17.000Z,keep apple maybe something core
6116,lego_group,2023-09-25T12:14:43.000Z,thanks bunch
6117,lego_group,2023-09-25T13:50:58.000Z,wish upon star
6118,lego_group,2023-09-25T14:35:10.000Z,super super superfans
6120,lego_group,2023-09-25T17:47:38.000Z,correct looking place order certain amount piece place multiple order
6121,lego_group,2023-09-25T17:49:55.000Z,order replacement part directly reach help
6122,lego_group,2023-09-25T19:39:07.000Z,please reach make sure receive part need
6123,lego_group,2023-09-26T07:49:58.000Z,start build better experience head raider lost part send missing part free
6124,lego_group,2023-09-26T07:51:29.000Z,dementor sight
6125,lego_group,2023-09-26T07:51:56.000Z,choose bottom left keep smiling
6126,lego_group,2023-09-26T07:52:35.000Z,marvelous birthday speedy master builder
6127,lego_group,2023-09-26T07:54:37.000Z,cloud
6128,lego_group,2023-09-26T08:24:01.000Z,answered call great outdoors
6129,lego_group,2023-09-26T10:27:48.000Z,perfect speed birthday
6130,lego_group,2023-09-26T10:41:54.000Z,ready supersonic journey
6131,lego_group,2023-09-26T10:49:42.000Z,know brandon hope inspires creative
6132,lego_group,2023-09-26T11:22:59.000Z,keep building brickitive vibe
6133,lego_group,2023-09-26T16:00:16.000Z,thing like
6134,lego_group,2023-09-26T16:53:16.000Z,
6135,lego_group,2023-09-26T18:08:05.000Z,lifelike display
6136,lego_group,2023-09-26T19:01:24.000Z,building brick
6137,lego_group,2023-09-26T19:20:36.000Z,back track please deleting reinstalling device contact investigate issue
6138,lego_group,2023-09-26T20:28:34.000Z,continue issue reach take closer look
6139,lego_group,2023-09-26T20:34:21.000Z,like many angle admire build many way focus passion brick involve building curious explore way fuel creativity stud
6140,lego_group,2023-09-27T07:59:53.000Z,click profile link meet play squad play squad hero pose activated starting outofthisworld fuesn
6141,lego_group,2023-09-27T07:59:55.000Z,mile life life fast lane josib
6142,lego_group,2023-09-27T07:59:56.000Z,pixel next level ogunv
6143,lego_group,2023-09-27T07:59:57.000Z,tian ready adventure
6144,lego_group,2023-09-27T07:59:58.000Z,roxie brings people rcuvpb
6145,lego_group,2023-09-27T07:59:59.000Z,noah love creature hfbukw
6146,lego_group,2023-09-27T08:11:00.000Z,friend brick separator teeth thank
6147,lego_group,2023-09-27T08:24:58.000Z,great foundation building
6148,lego_group,2023-09-27T08:39:07.000Z,feng shui
6150,lego_group,2023-09-27T10:30:23.000Z,building relaxation piece peace
6151,lego_group,2023-09-27T10:37:31.000Z,know listening mrrsst
6152,lego_group,2023-09-27T13:29:44.000Z,website thanks letting know pas team review know spot fake website trust official shop website
6153,lego_group,2023-09-27T14:08:42.000Z,look like took hocusfocus
6154,lego_group,2023-09-27T14:57:47.000Z,thought better ring creativity crew brick clique
6155,lego_group,2023-09-27T15:06:47.000Z,build thatll
6156,lego_group,2023-09-27T17:16:26.000Z,impressive life skill include
6157,lego_group,2023-09-27T17:16:56.000Z,parallel parking swift motion​
6158,lego_group,2023-09-27T17:17:40.000Z,knowing perfect size container store leftover
6159,lego_group,2023-09-27T17:18:10.000Z,separating plate stuck
6161,lego_group,2023-09-27T20:02:22.000Z,need best stick trick brick
6162,lego_group,2023-09-27T21:01:33.000Z,really anything brick great idea birthday
6163,lego_group,2023-09-28T08:40:06.000Z,wonderful thing builder builder wonderful thing
6164,lego_group,2023-09-28T09:08:16.000Z,best garage
6165,lego_group,2023-09-28T11:00:14.000Z,stream full album spotify brand music drop rhythm brick chillout tune rebuilt help find flow relax build something awesome lwpk
6166,lego_group,2023-09-28T13:18:00.000Z,rhythm brick
6167,lego_group,2023-09-28T13:51:34.000Z,amazing skill make sure upload awesome creation forget
6168,lego_group,2023-09-28T14:34:46.000Z,time halloween
6169,lego_group,2023-09-28T14:38:02.000Z,certainly left dust
6170,lego_group,2023-09-28T14:41:31.000Z,many eggo waffle building
6171,lego_group,2023-09-28T14:43:09.000Z,stop brick lane
6172,lego_group,2023-09-28T22:00:18.000Z,season master premiere tonight fourget rest season best
6173,lego_group,2023-09-29T01:06:34.000Z,welcome brick lake
6174,lego_group,2023-09-29T01:15:36.000Z,made many boat year think boat made
6175,lego_group,2023-09-29T01:30:13.000Z,birth year decides boat
6176,lego_group,2023-09-29T01:45:13.000Z,quiz older
6177,lego_group,2023-09-29T02:05:13.000Z,check ever wooden product many vehicle spot
6178,lego_group,2023-09-29T06:50:13.000Z,sorry missing piece please request missing brick
6179,lego_group,2023-09-29T06:51:24.000Z,spot girl earring
6180,lego_group,2023-09-29T12:13:13.000Z,wood believe
6181,lego_group,2023-09-29T12:14:07.000Z,wood guess
6182,lego_group,2023-09-29T13:31:02.000Z,autumn currently listening house sqos
6183,lego_group,2023-09-29T14:05:54.000Z,crystal ball gone blurry thing certain lofi girl vibe
6184,lego_group,2023-09-29T17:01:01.000Z,house basically giant display case snack
6185,lego_group,2023-09-29T17:03:18.000Z,help find brick point direction
6186,lego_group,2023-09-29T17:41:46.000Z,
6187,lego_group,2023-09-29T18:08:03.000Z,need jamming album build
6188,lego_group,2023-09-29T19:01:29.000Z,ever missing piece brand head request free replacement send back building know
6189,lego_group,2023-09-29T19:19:51.000Z,quick stop back track
6190,lego_group,2023-09-29T20:01:08.000Z,still watched season premiere master gonna need inshkjwzr
6191,lego_group,2023-09-30T09:59:49.000Z,still gap
6192,lego_group,2023-09-30T10:03:08.000Z,indeed jawdropping collection
6193,lego_group,2023-09-30T10:25:56.000Z,everyone deserves clear code contact expert help time
6194,lego_group,2023-09-30T14:47:37.000Z,click check order status button logged account website update give call expert take closer look
6195,lego_group,2023-09-30T14:54:26.000Z,youve built masterpiece
6196,lego_group,2023-09-30T17:01:00.000Z,life like bricks… colorful scattered
6197,lego_group,2023-09-30T18:51:46.000Z,builder style
6198,lego_group,2023-09-30T19:35:35.000Z,rare missing piece brand sure doublecheck pesky piece hiding table still track head request free replacement sent directly
6199,lego_group,2023-10-01T07:43:08.000Z,amazing brick detective
6200,lego_group,2023-10-01T09:34:07.000Z,already contact look
6201,lego_group,2023-10-01T10:01:00.000Z,rabbit rabbit
6202,lego_group,2023-10-01T10:06:57.000Z,sorry keep waiting please touch check
6203,lego_group,2023-10-01T14:01:17.000Z,celebrate year clone war adventure ultimate collector series version venatorclass republic attack cruiser lbkzci pygaunl
6204,lego_group,2023-10-01T14:57:02.000Z,magic maze come gift purchase available supply
6205,lego_group,2023-10-01T15:15:54.000Z,sure sign lot luck coming
6206,lego_group,2023-10-01T15:38:00.000Z,accidentally
6207,lego_group,2023-10-01T15:40:15.000Z,excitement building
6208,lego_group,2023-10-01T15:56:55.000Z,like collectible minifigures box surprise contains blind bag randomly picked find duplicate trade collector complete collection building
6209,lego_group,2023-10-01T17:01:01.000Z,team iced
6211,lego_group,2023-10-02T07:11:15.000Z,make click head order free replacement part
6212,lego_group,2023-10-02T08:01:00.000Z,going store count towards step
6213,lego_group,2023-10-02T08:20:45.000Z,step towards play time
6214,lego_group,2023-10-02T08:27:38.000Z,store awesome biggest leicester square step brick
6215,lego_group,2023-10-02T08:33:23.000Z,around store brick gift
6216,lego_group,2023-10-02T09:08:33.000Z,building food wheel brick
6217,lego_group,2023-10-02T10:51:13.000Z,love story hoppy ending
6219,lego_group,2023-10-02T12:58:28.000Z,certainly experience want please send detail investigate
6220,lego_group,2023-10-02T13:01:39.000Z,viking build brick poor thing pxdnty zmduw
6221,lego_group,2023-10-02T13:31:46.000Z,follow instruction
6222,lego_group,2023-10-02T13:49:26.000Z,legoland park managed third party reason gift card valid fear gift card official store question reach
6223,lego_group,2023-10-02T15:10:49.000Z,best form building exercise perfect coach
6224,lego_group,2023-10-02T15:45:56.000Z,chief village ready greet
6225,lego_group,2023-10-03T07:43:25.000Z,experience want grandson able pick replacement piece free charge sent
6226,lego_group,2023-10-03T08:50:56.000Z,
6227,lego_group,2023-10-03T09:13:12.000Z,going epic brirthplay
6228,lego_group,2023-10-03T10:53:12.000Z,cuties built appetite
6229,lego_group,2023-10-03T11:38:20.000Z,imagine guarding village watchtower
6230,lego_group,2023-10-03T12:12:05.000Z,dark side surely play request piece make build perfect force
6231,lego_group,2023-10-03T15:58:28.000Z,build caffeine kick
6232,lego_group,2023-10-04T08:54:49.000Z,take closer look status order closer galaxy away reach
6233,lego_group,2023-10-04T09:04:55.000Z,look like thing supersonic building skill
6234,lego_group,2023-10-04T11:00:05.000Z,time head desk check amazing flight
6235,lego_group,2023-10-04T13:15:31.000Z,know wait either
6236,lego_group,2023-10-04T13:46:18.000Z,look like rest sorted
6237,lego_group,2023-10-04T14:01:17.000Z,rewatch video please hang dial
6238,lego_group,2023-10-04T15:01:38.000Z,tinkering brick exploring infinite space kid reach next level technic
6239,lego_group,2023-10-04T15:49:17.000Z,century japanese history built record time
