,username,text,created_at
7853,maersk,@Dinesh79340886 @MaerskNAM @MaerskIndia @MaerskSupply Please do not engage with this content as this is not official A.P. Moller - Maersk communication. We are investigating this case further. Thank you for bringing it to our attention. Please visit the following link to learn how to identify a fake website: https://t.co/fLzxxcjMh4,2023-08-25T08:59:03.000Z
7854,maersk,"Three generations of #vessels over time! 🕰️🌱
From the classic beauties, to the vessel powered by green fuel of today - the #transformation is truly awe-inspiring🌟 
Let's sail towards a #greenerfuture!🛳️
#Maersk #Decarbonisation #Greenfuel https://t.co/O4wsMxK7Fq",2023-08-25T09:00:06.000Z
7855,maersk,@m_team_creation Please do not engage with this content as this is not official A.P. Moller - Maersk communication. We are investigating this case further. Thank you for bringing it to our attention. Please visit the following link to learn how to identify a fake website:https://t.co/fLzxxcjMh4,2023-08-25T10:55:29.000Z
7856,maersk,@Kamlesh73904799 Please do not engage with this content as this is not official A.P. Moller - Maersk communication. We are investigating this case further. Thank you for bringing it to our attention. Please visit the following link to learn how to identify a fake website:https://t.co/fLzxxcjMh4,2023-08-25T10:55:41.000Z
7857,maersk,@3plipl Please do not engage with this content as this is not official A.P. Moller - Maersk communication. We are investigating this case further. Thank you for bringing it to our attention. Please visit the following link to learn how to identify a fake website:https://t.co/fLzxxcjMh4,2023-08-25T10:55:53.000Z
7858,maersk,"With #Pride we stand united💙💚💛🧡❤
We met with @Nordea_DK, @issworld and @novonordisk to amplify the message of #inclusion, #acceptance and #equality and how to create a more diverse and inclusive workplace for all🌈
#Maersk #Diversity https://t.co/HSWY0qeHCk",2023-08-25T11:33:28.000Z
7859,maersk,"Behind the scenes…or should we say behind the fog☁️ 
The majestic Maersk Stockholm sailing gracefully through the fog overlooking Hong Kong and the Kowloon Harbour area🌊🚢  
📸Thank you jsrpixel (Instagram) for spotting Maersk Stockholm! 
#Maersk #MaerskStockholm #Vessel https://t.co/oY4QKoPxXq",2023-08-26T07:00:00.000Z
7860,maersk,"At #Maersk, we are committed to creating a workplace where everyone feels welcome, valued, and respected💙
This is one of the reasons Rosa Kim, Functional Product Owner, considers Maersk such a great place to work. Read about Rosa’s journey at Maersk👉https://t.co/u16AbY4Cvi📷 https://t.co/dVzgqNBNn4",2023-08-28T08:14:02.000Z
7861,maersk,"Maersk Air Cargo touchdown!✈️
Exciting #sighting at @GSPAirport in South Carolina, USA, with 5 flights weekly.
The skies just got a whole lot busier with #MaerskAirCargo in town!☁
📸Photos by h0epilot (Instagram).
#Airfreight #Cargo #Airplane #Planespotting #Logistics #Maersk https://t.co/po3Ohvhaxo",2023-08-28T11:01:36.000Z
7862,maersk,"Watch as Affan Ahmed, Intermodal Execution Associate at #Maersk explains how he &amp; his team thrive through difficult logistical challenges to deliver aid &amp; relief shipments to victims of affected areas when circumstances as natural disasters impact infrastructure and connectivity. https://t.co/Jaz9KgQcM0",2023-08-29T07:37:34.000Z
7863,maersk,"Celebrating Women’s Month in Africa🌟
From mentorship programs to #genderdiversity initiatives, we're creating an #inclusiveenvironment where women thrive, lead, and break barriers🙌
Read the full article by Natalie Unstead👉 https://t.co/p2uAad1IVw
#Maersk #WomenEmpowerment https://t.co/5Hl0rDiYeK",2023-08-29T12:37:55.000Z
7864,maersk,🛳The industry firsts continue for our green methanol vessel🔋with a refuelling stop at @PortOfRotterdam #maersk #allthewaytozero #decarbonisation  Learn more here 👇 https://t.co/n5qJeYgO0j,2023-08-30T07:40:17.000Z
7865,maersk,"Recently our Head of Energy Transition spoke at the @TEDTalks  Countdown Summit about our relentless progress towards net-zero emissions by 2040 and the challenges of #decarbonising the shipping industry.
 
Watch full interview here: https://t.co/SX9M2pX0v4

#Maersk https://t.co/dHH06iuSuz",2023-08-30T10:28:18.000Z
7866,maersk,"As we bid farewell to Women's Month, we're thrilled to shine a spotlight on Natasha Mahabeer, our inspiring leader as Area Head of Commercial CI. 
 
Dive in to the article to learn more: https://t.co/LAaAOpOgQO
 
#Maersk #Career #Diversity #Equity #Inclusion https://t.co/twC11f7nrr",2023-08-31T11:10:03.000Z
7867,maersk,"We are proud to share #Maersk ranked 4th on the Asia’s Best Workplaces for Multi-National Corporations 2023 list! This is an important milestone  on our journey towards creating a workplace where our colleagues feel safe, valued and empowered.
 
Learn more https://t.co/ep1NDGhxbA https://t.co/yyUIr59Q2d",2023-09-01T07:19:21.000Z
7868,maersk,"Join us live for the arrival of the world’s first container vessel sailing on #greenmethanol! A very important part of history will be written on the 13th of September, when the  vessel arrives  in Copenhagen.
 
List your questions below to our Fleet Experts👇🏼

#Maersk #Liveevent https://t.co/WKUBc8heO5",2023-09-01T08:58:20.000Z
7869,maersk,"New #SupplyChain technology gives better visibility on container availability &amp; more optimised container management. Here’s how this can be revolutionary for #Sustainability in #Logistics:
https://t.co/lTUckoRHLK 
 
#SupplyChainManagement #IntegratedLogistics #LogisticInsights https://t.co/JrSlMhyy3h",2023-09-02T07:00:01.000Z
7870,maersk,"This beautiful #view was captured before arriving in the port of Gdansk which is one of the largest seaports on the Baltic Sea and a marine gateway to the markets of Central and Eastern Europe.

Thank you Patrick Oliver Schmidt for capturing this amazing scenery.
#Maersk https://t.co/upXxKKzOWA",2023-09-02T09:00:02.000Z
7871,maersk,"Our Less-Than-Container-Load shipping services are tailored to your needs, taking care of your cargo from start to finish. Simplify the journey of your small-volume cargo using one simple platform. Learn how to book LCL online: https://t.co/EfO5YsogWC #MaerskLCL #Maersk https://t.co/7pbGOeJMjL",2023-09-04T06:42:40.000Z
7872,maersk,"With #MaerskFlow, you can bring increased #Efficiency in your #SupplyChain management with end-to-end #Visbility and reduced manual effort. Learn more: https://t.co/jD8ej4R7TM

#Maersk #AlltheWay #Logistics #LogisticsManagement #IntegratedLogistics https://t.co/BJvdQ8bOZf",2023-09-04T08:00:00.000Z
7873,maersk,"Discover the keys to a thriving tech career with Tanushree Garg, our inspiring Sr. Director Technology, in her interview with @WomenEntrepre16.
Get inspired by her insights on resilience, diversity in tech, and effective learning👉 https://t.co/mKRrmQOEc6 https://t.co/bFyVdmGfiM",2023-09-04T10:41:43.000Z
7874,maersk,"We´re excited to announce we will be exhibiting at  @FruitAttraction. Book now a meeting with our Cold Chain Experts👉: https://t.co/igXCdA5xCa 📅 October 3 - 5, 2023.📍 IFEMA Madrid. Booth 4C07 / Hall 4 #Maersk #AllTheWay https://t.co/fHNkztBps5",2023-09-04T12:00:00.000Z
7875,maersk,"We are adding two new fulfilment centres to our global portfolio:

📍 Colombia &amp; Panama in Latin America and the Caribbean
🏭 A total of 17.500 sqm
🤝🏼 Working closely with customers in the area to understand their priorities

Learn more https://t.co/dwJTMwlX59

#Maersk https://t.co/DjgicqNnwq",2023-09-04T13:32:44.000Z
7876,maersk,"Is your business encountering intricate customs challenges? Discover how European expertise with global reach can successfully guide businesses through customs complexities, ensuring a seamless flow in the supply chain. Visit our page now. https://t.co/1lqjKMa1rR #Maersk https://t.co/jLVldAz5Yx",2023-09-05T05:39:44.000Z
7877,maersk,#Maersk has been shortlisted as #Diversity and Inclusion Champion of the Year at the @LogisticsUK Awards 2023! We are fully committed to diversity &amp; inclusion in the workplace &amp; are proud to support every employee helping our business thrive. More👉: https://t.co/Qe6h3uZIIQ https://t.co/4FVaVrmdpd,2023-09-05T06:30:00.000Z
7878,maersk,"Join us live for the arrival of the world’s first container vessel sailing on green methanol! On the 13th of September, the very first vessel of its kind arrives on its maiden voyage in Copenhagen. 

Find live event here: https://t.co/71NQd35q05

#Maersk #Live #Decarbonisation https://t.co/D9V5hDXgJC",2023-09-05T09:23:10.000Z
7879,maersk,"#DigitalTransformation may seem daunting, but it’s also an important &amp; profitable one. Up to 60% of #Logistics bookings can now be taken care of instantly with digital tools. Here’s how to advance your business with #Digitalisation: https://t.co/YElVJyBR4x
#SupplyChainManagement https://t.co/edvUkpPegJ",2023-09-05T11:00:01.000Z
7880,maersk,"CEOs' fireside chat on moving goods 📦and big things 🛳 all the way zero. The dual fuel engine propelling our methanol vessel is in the spotlight with our CEO @VincentClerc_m and CEO Uwe Lauber, @man_e_s.
Watch full interview here: https://t.co/4kLRA2747l
#allthewaytozero https://t.co/blPREmceu3",2023-09-06T09:12:03.000Z
7881,maersk,"Maersk finalizes ECO Delivery deal with @amazon 
The agreement includes the transportation of 20,000 FFE containers using green biofuel through Maersk’s #ECODelivery ocean product offering 🛳
Full PR here: https://t.co/r0oSxcC7BP 
#Maersk #decarbonisation https://t.co/r9MPeqrbIL",2023-09-06T13:17:19.000Z
7882,maersk,"Join us live for the name giving ceremony of the world’s first container vessel sailing on green methanol!🍾 

🗓 14th September at 10AM CET

👉🏼Find the live event here: https://t.co/4oXxyyEPyI

#Maersk #allthewaytozero #decarbonisation #shipchristening #liveevent https://t.co/hnODyomAR8",2023-09-07T07:54:07.000Z
7883,maersk,"We will be exhibiting at @DSEI_event '23, demonstrating how integrated logistics can support long-term projects as well as immediate emergency assistance relief efforts. More on aid &amp; relief services: https://t.co/aoS9Rau0Vb📅Sept 12– 15, '23📍ExCeL London. Booth:Hall 2,MH Pod2 https://t.co/qUo6NCawDN",2023-09-07T08:30:00.000Z
7884,maersk,"We have successfully undertaken our first multimodal Sea-Air solution via Oman🌍
 
Read more: https://t.co/viniBaxlTj
 
#Maersk #IntergratedLogistics #Sea #Air https://t.co/m6CJt78snA",2023-09-07T11:46:57.000Z
7885,maersk,🤝We are partnering with @Equinor securing green methanol supply for our new methanol-enabled vessel during its initial months of operation. Read PR here; https://t.co/anIDHZ3Qlh #Maersk #greenfuel #allthewaytozero 📸Photo credit: Singapore Maritime &amp; Port Authority. https://t.co/ArEYuKhDN0,2023-09-08T06:18:55.000Z
7886,maersk,"How do you build a mega structure like the world’s first cargo vessel sailing on #greenmethanol?  Watch this timelapse showing the full shipbuilding process!
 
Ship construction by Hyundai Mipo Dockyard Co., Ltd.

Full version: https://t.co/vtJYhlN2jZ
 
#Maersk #allthewaytozero https://t.co/OrAmfUP4Br",2023-09-08T09:15:32.000Z
7887,maersk,"Kudos to the incredible efforts of our dedicated colleagues who united for a #cleanup mission in San Pedro Sula, Honduras💚
They put their hearts into it and managed to fill 17 bags with trash and making a positive #impact on our #environment!🚮
#Maersk #Climateaction #Teamwork https://t.co/J2wM38c5uG",2023-09-09T06:00:01.000Z
7888,maersk,"Come along as we look back at the epic journey of the world’s first methanol-enabled cargo vessel #allthewaytozero💚

#Maersk #Decarbonisation #Sustainability #Logistics https://t.co/pIYDirABIi",2023-09-11T07:22:59.000Z
7889,maersk,"With #MaerskAirFreight, you can seamlessly transition to our #Inland solutions that give you the advantage of continuing to improve efficiencies and time to market. Learn more: https://t.co/wqnbqSZEwg

#AirCargo #AirServices #SupplyChain #Logistics #IntegratedLogistics https://t.co/i9frPkUMMv",2023-09-11T11:00:02.000Z
7890,maersk,"Keep your EV supply chain moving with our highly automated warehousing facilities for electric car batteries. Learn more about what our warehouses can offer you: https://t.co/9hiD15SbTl 
#supplychain #logistics #Batterystorage  #electricvehicles #Alltheway #Maersk #MaerskEurope https://t.co/zog8ircqCH",2023-09-12T05:00:00.000Z
7891,maersk,"🎬We will be live tomorrow – remember to submit your questions to our Fleet Experts already today🚢

With our Experts in the studio we'll follow the vessel as it makes its way through the Danish waters towards its final destination💚

👇🏼Join event: https://t.co/1nHEfL9ZyF
#maersk https://t.co/RpSJZkkLi0",2023-09-12T05:38:15.000Z
